count,word
531,credit
530,church
530,subsequent
529,informants,
528,location
527,involving
526,department,
526,recommendations
523,loss
523,paragraph
523,seen
522,interviewed
522,origin
521,along
521,notification
519,communication
519,scheduled
519,yes
518,anything
517,cooperation
517,george
517,memoranda
517,plus
516,circumstances
516,crime
516,panel
515,book
515,nothing
514,north
512,refer
511,budget
511,center
510,appeared
510,dir
510,recommendation
510,sure
510,turned
509,ask
509,company
509,men
508,insurance
508,thi
508,words
507,became
506,entitled
505,throughout
504,highly
504,lot
504,role
503,character
503,prepare
502,dulles
502,gain
502,joseph
501,cause
501,programs
500,adams
500,large
499,financial
499,por
498,ment
497,quite
496,passed
496,personally
496,protect
496,sec
496,served
496,understand
495,recently
495,restricted
495,volume
494,containing
494,facts
494,thing
493,apparently
493,around
492,38326
491,receiving
488,base
487,investigator
487,week
485,head
484,though
483,bank
483,pointed
482,trying
482,youth
481,committee,
481,coup
479,briefing
478,commission
478,economic
478,principal
476,government.
476,wiley
475,charles
475,forwarded
474,association
473,feel
473,yet
472,coordination
472,extent
471,cregar
470,talk
469,king
469,phone
469,ten
467,correspondence
467,democratic
467,toward
466,congressional
465,actually
465,born
464,assets
464,building
464,career
463,100
463,medical
463,racial
463,small
462,america
461,taking
460,opinion
457,adjustment
457,heard
457,lead
457,serve
456,fred
456,ref
455,110
455,arrested
454,obtaining
454,really
453,answer
453,hold
452,informant,
452,republic
451,determined
451,electronic
450,identities
450,permanent
450,physical
450,secure
448,bad
448,longer
447,aid
447,congo
447,mission
446,description
446,phillips
446,space
445,added
445,require
444,1976
443,different
442,coalition
442,mark
442,organized
441,distributed
441,goldsmith.
441,try
440,minister
440,reasons
439,chapter
439,johnson
439,near
438,look
437,leader
437,paul
436,planned
435,arid
434,professional.
433,always
433,appearing
433,council
433,forward
433,son
432,ambassador
432,carried
432,experience
432,indicates
432,recommended
431,absence
431,covered
431,interviewer:
431,lumumba
431,manuel
431,rating
430,bill
430,entire
429,california,
429,carry
429,influence
429,students
427,preparation
426,equipment
425,issues
424,instances
424,minutes
424,payment
424,significant
424,soon
423,better
423,handle
423,operations.
423,supervisor
422,ballpoint
422,eyes
422,optional
422,vice
421,adjustment,
421,ted
420,nov
419,diem
419,publications
419,sufficient
419,usa
418,explained
418,recollection
417,account
417,appendix
417,proper
416,initialed
416,serious
414,engaged
413,bring
413,steps
412,age
411,mintz
410,administration.
410,needed
410,presently
409,arrest
409,bay
409,cite
409,degree
409,establish
409,interests
408,possibly
407,showing
407,workers
406,activities,
406,decided
405,historical
404,advance
404,agree
404,alleged
403,aug
403,chinese
403,filing
403,presidential
402,clandestine
401,dec
401,pursuant
400,1974
400,edition
399,gray
399,writing
398,hours
398,organization.
398,para
398,serial
397,contacting
397,outstanding
397,real
397,sections
396,completed
396,detailed
395,bundy
395,representatives:
395,unclassified
394,louis
394,main
394,named
394,selected
394,send
393,fbihq
393,invasion
393,leadership
393,otherwise
393,remarks
393,says
392,care
392,followed
392,inclusion
392,overall
392,removed
391,identifying
391,nations
391,soviets
390,daily
390,immediate
390,instructed
390,life
389,draft
389,operating
389,relatives.
387,initiating
386,methods
386,ops
385,coming
385,tile
385,understanding
384,avoid
384,hoover
384,learned
383,dear
383,sullivan
383,weapons
382,apply
382,ltr
382,story
382,turn
381,family
380,expressed
380,latter
380,retained
379,1959
379,claimed
379,strong
379,therefore,
378,wfo
377,behalf
377,inquiry
377,trade
377,wish
376,adjustments
376,intended
376,operation.
376,overthrow
376,publication
376,typeof
375,desire
374,allen
374,observed
374,relative
373,frank
373,media
373,opportunity
372,appointments
372,determination
372,mind
372,providing
371,abroad
371,arms
371,death
371,laboratory
371,tour
370,201
370,exile
370,red
370,search
369,photographs
369,professional
368,applicable
368,francisco,
368,library
368,martin
368,negro
368,opened
368,remain
368,smith
367,cos
367,education
367,regulations
366,deal
366,puerto
366,step
365,western
364,comment
364,father
364,organization,
364,positiontitle
363,officeor
363,routing
363,willing
362,50953
362,distribution
362,saw
362,swp
361,arrangements
361,photograph
361,prevent
360,31b21
360,ability
360,conclusions
360,live
359,anyone
359,associated
359,attend
359,granted
359,led
359,postponed
359,whole
358,almost
358,thus
357,michael
357,pigs
356,raised
355,establishments
354,arrived
354,fall
354,references
353,1111
353,beginning
353,children
353,edward
352,docld:32989545
352,jun
352,responsibilities
351,(signature
351,procedure
351,requirements
350,thnt
349,developing
349,proposal
348,sign
347,propaganda
346,discontinued
346,getting
346,operations,
346,spoke
345,scope
344,living
343,committees,
343,entered
343,possession
343,process
342,alert
342,convention
342,destruction
342,indication
342,rankin
342,retirement
341,colonel
341,companies
340,48327
340,capability
340,china
340,minority
339,existing
339,fidel
339,friendly
339,inside
339,likely
338,categories:
338,college
337,accept
337,add
337,failure
337,insure
337,laws
336,approach
336,brown
336,closed
336,involvement
336,unable
335,ann
335,cubans
335,dispatch
335,leading
334,inspection
333,earlier
333,institute
333,protection
333,published
333,sort
333,talking
332,boston
331,entry
331,language
331,management
331,papers
330,instruction
329,clerkof
329,committee's
329,facilities
329,lansdale
329,presented
329,releases
328,compensation
328,oil
328,represent
328,write
327,terminated
326,documenttype
326,philadelphia
326,unusual
326,word
325,positive
325,setting
325,stop
324,iden
324,subcommittee
323,designation
323,establishment
323,firm
323,following:
323,hampton
323,substantial
322,bobby
322,target
321,resident
321,short
321,southern
320,colby
320,eisenhower
320,figures
320,light
320,society
319,bis
319,fill
319,lack
319,witness
318,accounting
318,assassinate
318,attorneys
318,events
318,government,
318,ice
317,enclosures
317,talked
316,attachment
316,docld:32423539
315,class
315,considerable
315,havana
315,investigation.
315,transfer
314,dealing
314,effectivedate
314,excellent
314,grand
314,moscow
314,oral
314,receipts
313,associate
313,docld:32989544
313,facility
313,hie
313,inspector
313,ror
313,subj
312,behind
312,exhibit
312,ford
312,sep
311,claim
311,coordinating
311,detail
311,hotel
311,independent
311,tne
310,affiliation
310,guidance
310,informants.
310,pass
310,percent
310,testimony,
310,thia
309,107
309,1978
309,brother
309,human
309,typewriter
308,application
308,giving
308,hand
307,destroy
307,portion
306,discussions
306,presence
305,angeles
305,category
305,hqs
305,jury
305,rate
304,becomes
304,carefully
303,asset
303,informant.
303,nation
303,organizational
302,bas
302,hope
302,mexican
302,tions
302,weeks
301,analysis
301,explain
301,reviewing
301,rid
301,utilized
300,freedom
300,loyalty
300,nationality
299,doubt
299,extremely
299,loaned
299,permit
299,printed
299,term
298,began
298,briefed
298,desired
298,hearing
297,covering
297,extensive
297,move
297,proprietary
297,provisions
297,russian
297,tried
296,generally
296,mother
295,attach
295,citizens
295,reliability
295,subsequently
295,typed
294,ending
294,figure
294,sept
294,types
292,furnishing
292,idea
292,retired
291,lhm
291,needs
291,perhaps
291,saying
290,direction
290,formal
290,investigation,
290,jeannette
289,bearing
289,prohibiting
289,waa
287,beyond
287,classification:
287,enable
287,president,
287,remember
286,alphabetical
286,benefits
286,deleted
286,inform
286,visited
285,club
285,difficult
285,directorate
285,factors
285,plot
285,primary
285,shot
284,addresses
284,believes
284,changed
284,channelizing
284,closely
284,referenced
284,wrote
283,car
283,henry
283,higher
283,orders
283,relationships
283,shortly
282,articles
282,itself
282,merely
282,recorded
281,nsc
281,privacy
281,techniques
280,atlanta
280,committees
280,leaving
280,normal
280,sabotage
280,simply
279,denied
279,includes
279,overseas
279,text
278,blue
278,florida
278,increase
278,vith
277,delivered
277,disseminated
277,sta
277,table
276,134
276,produced
276,suggest
276,supply
275,assassination.
275,guns
275,scheer
275,single
275,surveillances
274,appropriations,
274,attempted
274,delegation
274,fund
274,gsa
274,stations
274,therefore
274,transportation
273,charged
273,dangerous
273,docld:32989588
273,information:
272,allegedly
272,chilean
272,extracted
272,indices
271,deletions
271,inquiries
271,join
271,overt
270,attempts
270,french
270,intelligence.
270,jul
270,numerous
270,tht
269,content
269,friend
269,opposed
269,ranking
269,recommend
268,leads
268,occurred
268,rally
268,recruitment
268,removal
267,accepted
267,airtel
267,conditions
267,miss
266,kill
266,machine
266,reverse
266,seven
266,started
266,walter
265,letterhead
265,magazine
265,sense
265,speech
264,legislative
264,preparing
264,president's
264,revealed
264,speak
263,authorizingofficial.)
263,certainly
263,notified
263,reflect
263,slip
263,threat
262,enclosure
262,enough
262,geographical
262,objective
262,often
262,primarily
262,someone
262,spent
262,testify
261,completely
261,conclusion
261,failed
261,greater
261,logical
261,participation
260,advising
260,locate
260,reply
260,unavailable
259,congressman
259,fitness
259,sponsored
259,trujillo
259,warren
258,balance
258,howard
258,jack
258,mention
258,morning
258,submission
258,team
257,acts
257,brigade
257,capital
257,declassification
257,divisions
257,grade
257,publications,
257,spanish
256,gifts
256,photocopy
255,checked
255,ddp
255,opposition
255,today
254,away
254,phase
254,seems
254,strike
254,unemployment
253,1958
253,citizenship
253,frequently
253,organizations,
253,specify
252,20515
252,apparent
252,proceed
252,res
251,allowed
251,apartment
251,belin
251,controlled
251,department.
251,designed
251,husband
251,jose
251,postponements:
251,reasonably
251,survey
251,test
251,themselves
250,hard
250,protesting
250,taylor
249,listing
249,transmit
249,ussr
248,advice
248,correct
248,night
248,positions
248,visa
247,formed
247,looking
246,arrival
246,daly
246,disclosed
245,150
245,created
245,employment,
245,initiated
245,participate
245,ties
245,whatever
244,constitute
244,hearings
244,ohio
244,transferred
244,usually
244,violations
243,196
243,chile
243,derogatory
243,illegal
243,mean
243,thc
243,understood
242,campaign
242,charges
242,fran
242,grossannualsalary
242,makes
242,originator
242,tape
241,abstract
241,anj
241,elements
241,ent
241,importance
240,capacity
240,distribution:
240,face
240,shows
239,caption
239,completion
239,conversations
239,impression
239,involve
239,requires
238,authority.
238,negative
238,policies
238,relate
237,capitol
237,especially
237,method
237,stating
237,views
236,1950
236,allegations
236,authorities
236,cal
236,forms
236,offered
236,prosecution
236,sick
236,witnesses
235,38196
235,asking
235,emergency
235,feels
235,train
234,101
234,indexing
234,iri
234,properly
234,provides
233,appropriate,
233,cited
233,election
233,false
233,fiscal
233,infiltration
233,ins
233,interesting
233,luther
233,passport
233,risk
233,senstudy
233,violence
232,else
232,floor
232,moved
232,necessary,
232,photographic
232,pro
232,unauthorized
231,1954
231,commercial
231,harm
231,publicly
231,sheet
231,stay
231,summer
230,anti-castro
230,cooi
230,mongoose
230,production
230,transmitted
229,ago
229,destroyed
229,edgar
229,intelligence,
229,ions
229,seek
229,und
229,viet
228,arrb
228,california.
228,concluded
228,constitutional
228,continues
228,costa
228,hlf
228,occasion
228,reference:
228,regularly
228,start
228,virginia
227,aspects
227,continuation
227,cooperative
227,corporation
227,departure
227,keeping
227,professor
227,seeking
227,whenever
226,belmont
226,columbia
226,conspiracy
226,evening
226,judgment
226,justification
226,middle
226,operated
226,refused
225,dtd
225,liberation
225,necessity
225,sds
225,sex
225,situations
224,definite
224,miscellaneous
224,offer
224,temporary
223,arab
223,damage
223,feeling
223,functions
223,governmental
223,jurisdiction
223,lieu
223,marked
223,recalled
223,sam
223,warrant
222,attempting
222,conducting
222,create
222,employer
222,exact
222,exception
222,inf
222,married
222,million
222,plots
221,000
221,indications
221,obviously
221,reveal
221,tlie
220,attitude
220,captain
220,session
220,wonaac
219,claims
219,individual.
219,judge
218,bar
218,demonstrations
218,estimated
218,gun
218,obvious
218,progress
218,regime
218,resulted
218,sale
218,supervision
218,touch
218,track
217,1995
217,eight
217,elliff
217,interview,
217,notation
217,panthers
217,petition
217,thr
217,ton
216,arranged
216,employees.
216,entirely
216,friends
216,jure
216,lists
216,oii
215,1955
215,assassination,
215,describing
215,honorable
215,reportedly
215,retain
215,sugar
215,suitable
214,bus
214,findings
214,guidelines
214,mailing
213,missing
213,television
212,ancl
212,fitzgerald
212,notify
212,play
212,practice
211,benefit
211,express
211,individual,
211,mohr
211,seemed
211,stability
211,university,
210,body
210,definition
210,majority
210,projects
210,una
210,vietnamese
209,aircraft
209,developments
209,dissidents
209,documentation
209,guard
209,revolution
208,(beginning
208,americans
208,attendance
208,carrying
208,documentinformation
208,examination
208,impdet
208,quarterly
207,bear
207,don
207,naval
207,revised
207,sister
206,200
206,attache
206,critical
206,cruz
206,ind
206,introduced
206,valuable
205,calls
205,descriptive
205,latest
205,substitute
204,across
204,addressed
204,appreciate
204,committee)
204,fair
204,fort
204,hall
204,navy
204,occurrence:
204,relevant
204,textual
203,aims
203,begin
203,bloc
203,boxes
203,defend
203,docld:32989546
203,duplicate
203,institutions
203,tab
203,vill
202,88321
202,assure
202,employees,
202,ordered
202,replied
202,routine
202,targets
202,writer
201,appointment,
201,attack
201,consist
201,delivery
201,grant
201,pcs
201,reasonable
201,responses
201,suggestions
201,tit
200,ana
200,checks
200,com
200,fer
200,lhe
200,originally
200,penetration
200,president.
200,prospective
200,rule
200,savings
199,acquired
199,avenue
199,daughter
199,nagell
198,arrange
198,assumed
198,chiefs
198,dearborn
198,female
198,gordon
198,health
198,locally
198,necessary.
198,parts
198,raise
198,rico
198,secrecy
198,standard
197,announced
197,ascertain
197,describe
197,land
197,legitimate
197,points
197,pol
197,rush
197,successful
196,british
196,kent
196,passage
196,seem
196,sought
196,vote
195,affiliated
195,declaration
195,discreet
195,instance
195,legislation
194,120
194,departments
194,issuing
194,knows
194,memberof
194,traffic
193,i11
193,juan
193,originator:
193,paramilitary
193,pressure
193,samuel
193,speaking
193,substance
192,appeal
192,caracas
192,forced
192,hia
192,mary
192,scott
192,unknown
191,baa
191,coast
191,coordinated
191,existence
191,gone
191,half
191,highest
191,interview.
191,invited
191,tl1e
190,assume
190,dawson
190,example
190,folder
190,frederick
190,guide
190,looked
190,tbat
189,cables
189,citizen
189,essential
189,flash
189,fro
189,starting
189,verification
188,1953
188,author
188,decisions
188,hit
188,interstate
188,narrative
188,ori
188,port
188,sas
188,ting
187,1951
187,bail
187,big
187,broken
187,outlined
187,reflected
187,relatives
187,rio
187,tapes
187,transcript
187,tweedy
186,harold
186,limit
186,numbered
185,arrests
185,clark
185,fight
185,flight
185,investigations,
185,objectives
185,ore
185,purchase
185,success
185,taxes
185,zip
184,102
184,annuitant
184,papich
184,paris
184,recognized
184,recruited
184,supporting
183,cut
183,des
183,desk
183,function
183,requiring
183,sales
183,speaker
182,141
182,aka
182,amounts
182,bottom
182,cent
182,necessarily
182,periodic
182,price
182,washington.
181,aliases
181,allow
181,arm
181,consulate
181,cook
181,door
181,expect
181,expense
181,inasmuch
181,marital
181,personnel,
181,publicity
181,recommending
181,share
180,1st
180,assignments
180,exchange
180,finally
180,headquarters,
180,increased
180,orally
180,plant
180,registration
180,requirement
180,sold
180,tolson
180,uni
180,vas
179,197
179,alliance
179,cash
179,concerns
179,organizations.
179,proprietaries
179,range
178,appropriately
178,broad
178,categories
178,jmwave
178,lost
178,oath
178,occasions
178,personnel.
178,statutes
178,supreme
178,zero
177,2nd
177,circular
177,countries.
177,custody
177,daniel
177,entering
177,guy
177,maheu
177,protest
177,registered
177,sentinella
177,trained
177,urged
176,bell
176,common
176,contributions
176,initials
176,license
176,operation,
176,ready
176,regulations,
176,sat
176,serving
175,38316
175,appearance
175,build
175,communists
175,consistent
175,hostile
175,low
175,moore
175,produce
175,science
174,elected
174,everything
174,newspapers
174,pennsylvania
174,remove
174,usc
173,(investigative
173,actively
173,available,
173,energy
173,fifth
173,german
173,grossannualsalary*
173,maintenance
173,recording
173,roting
173,symbols
173,tichborn
172,davis
172,exist
172,hotis
172,knoche
172,maximum
172,reached
172,ship
172,stokes
172,undertake
172,worth
171,crisis
171,departed
171,departmental
171,docld:32989574
171,gary
171,literature
171,murder
171,perform
171,philadelphia,
171,race
170,bob
170,commented
170,hoc
170,intel
170,jrb
170,objection
170,permission
170,september,
170,strictly
170,sum
170,supplied
170,toy
169,assessment
169,careful
169,child
169,collect
169,engage
169,fire
168,11111
168,duran
168,european
168,explanation
168,rec
168,sea
167,114
167,anticipated
167,automatic
167,books
167,fingerprints
167,orleans
167,participated
167,roselli
167,solely
167,subsection
166,civilian
166,community.
166,concept
166,constitution
166,determining
166,filled
166,formerly
166,indi
166,returns
165,104
165,dallas
165,despite
165,extremist
165,immigration
165,int
165,killing
165,peter
165,promotion
165,retention
165,standards
165,trust
165,vehicle
165,venezuela
164,001
164,afforded
164,arrangement
164,ddo
164,donald
164,europe
164,familiar
164,funding
164,potentially
164,reach
164,readily
164,reading
164,reflecting
164,sentence
163,(including
163,chance
163,command
163,confidence
163,considering
163,courses
163,educational
163,hill
163,holding
163,practical
163,reflects
163,safe
163,sub
163,unlawful
162,113
162,115
162,abbreviation
162,accurate
162,alone
162,authority,
162,connections
162,documentary
162,favor
162,happened
162,headquarters.
162,ity
162,male
162,marine
162,miller
162,naturalization
162,ono
162,revenue
162,selective
162,showed
162,stolen
162,substantive
162,tel
162,truly
162,ysa
161,130
161,apprehension
161,augmented
161,counter
161,dod
161,killed
161,missile
161,murphy
161,picture
161,represented
161,suggestion
161,venezuelan
161,withheld
161,wns
160,column
160,deemed
160,heads
160,maybe
160,processing
160,schools
160,site
160,supported
160,tee
160,tom
159,costs
159,gibson
159,novel
159,uncle
158,103
158,affect
158,block
158,bona
158,calling
158,dealt
158,disposition
158,establishing
158,examples
158,newspaper,
158,operate
158,participants
158,picked
158,places
158,texas
158,thereafter
158,tlle
158,treasury
157,105
157,accounts
157,amended
157,ass
157,barry
157,cities
157,comes
157,corps
157,danger
157,documents,
157,impact
157,nsa
157,proposals
157,questioned
157,rosen
157,wants
156,117
156,conflict
156,docld:32989550
156,hemisphere
156,identical
156,learning
156,measures
156,prominent
156,running
156,wherein
155,125
155,addressee
155,applied
155,arrive
155,buy
155,clippings
155,discussing
155,docld:32263889
155,fourth
155,memorandum,
155,nut
155,outweighs
155,poor
155,reaction
155,sending
155,statute
155,thinking
155,useful
154,aro
154,associates
154,demand
154,dissident
154,external
154,guerrilla
154,incidents
154,initiate
154,mass
154,nine
154,occupation
154,placing
154,prison
154,ran
154,redacted
154,regulations.
154,requestfor
154,rest
154,struggle
154,suspected
154,tcd
153,dis
153,farm
153,quality
153,santiago
153,somewhat
153,sound
152,1956
152,cleared
152,estimate
152,fine
152,ile
152,investigate
152,npd
152,oft
152,prove
152,taxable
151,adequate
151,allende
151,cleveland
151,conein
151,embarrassment
151,firearms
151,fpcc
151,instructions.
151,oakland
151,postponements
